Freq.	V(vo)
Step Information: Run=1  (Run: 1/10)
3.98107170553441e+003	(-1.80185331855578e+001dB,-1.66914425203044e+002°)
3.99024902362086e+003	(-1.80599041737129e+001dB,-1.66947920831943e+002°)
3.99944749761041e+003	(-1.81012691557810e+001dB,-1.66981322602978e+002°)
4.00866717627247e+003	(-1.81426281565354e+001dB,-1.67014630877107e+002°)
4.01790810848884e+003	(-1.81839812006681e+001dB,-1.67047846013480e+002°)
4.02717034325403e+003	(-1.82253283127898e+001dB,-1.67080968369454e+002°)
4.03645392967548e+003	(-1.82666695174301e+001dB,-1.67113998300610e+002°)
4.04575891697386e+003	(-1.83080048390373e+001dB,-1.67146936160756e+002°)
4.05508535448327e+003	(-1.83493343019785e+001dB,-1.67179782301947e+002°)
4.06443329165156e+003	(-1.83906579305396e+001dB,-1.67212537074492e+002°)
4.07380277804055e+003	(-1.84319757489256e+001dB,-1.67245200826966e+002°)
4.08319386332635e+003	(-1.84732877812598e+001dB,-1.67277773906224e+002°)
4.09260659729953e+003	(-1.85145940515851e+001dB,-1.67310256657412e+002°)
4.10204102986549e+003	(-1.85558945838626e+001dB,-1.67342649423976e+002°)
4.11149721104464e+003	(-1.85971894019730e+001dB,-1.67374952547677e+002°)
4.12097519097272e+003	(-1.86384785297155e+001dB,-1.67407166368598e+002°)
4.13047501990103e+003	(-1.86797619908088e+001dB,-1.67439291225161e+002°)
4.13999674819672e+003	(-1.87210398088903e+001dB,-1.67471327454131e+002°)
4.14954042634305e+003	(-1.87623120075168e+001dB,-1.67503275390633e+002°)
4.15910610493964e+003	(-1.88035786101642e+001dB,-1.67535135368161e+002°)
4.16869383470277e+003	(-1.88448396402277e+001dB,-1.67566907718588e+002°)
4.17830366646563e+003	(-1.88860951210219e+001dB,-1.67598592772178e+002°)
4.18793565117859e+003	(-1.89273450757807e+001dB,-1.67630190857595e+002°)
4.19758983990948e+003	(-1.89685895276575e+001dB,-1.67661702301918e+002°)
4.20726628384385e+003	(-1.90098284997253e+001dB,-1.67693127430645e+002°)
4.21696503428523e+003	(-1.90510620149766e+001dB,-1.67724466567709e+002°)
4.22668614265543e+003	(-1.90922900963238e+001dB,-1.67755720035487e+002°)
4.23642966049481e+003	(-1.91335127665988e+001dB,-1.67786888154808e+002°)
4.24619563946253e+003	(-1.91747300485538e+001dB,-1.67817971244967e+002°)
4.25598413133683e+003	(-1.92159419648605e+001dB,-1.67848969623733e+002°)
4.26579518801533e+003	(-1.92571485381110e+001dB,-1.67879883607360e+002°)
4.27562886151526e+003	(-1.92983497908174e+001dB,-1.67910713510595e+002°)
4.28548520397379e+003	(-1.93395457454120e+001dB,-1.67941459646692e+002°)
4.29536426764827e+003	(-1.93807364242476e+001dB,-1.67972122327418e+002°)
4.30526610491650e+003	(-1.94219218495974e+001dB,-1.68002701863066e+002°)
4.31519076827704e+003	(-1.94631020436551e+001dB,-1.68033198562461e+002°)
4.32513831034948e+003	(-1.95042770285353e+001dB,-1.68063612732974e+002°)
4.33510878387468e+003	(-1.95454468262730e+001dB,-1.68093944680529e+002°)
4.34510224171510e+003	(-1.95866114588244e+001dB,-1.68124194709615e+002°)
4.35511873685507e+003	(-1.96277709480667e+001dB,-1.68154363123292e+002°)
4.36515832240104e+003	(-1.96689253157981e+001dB,-1.68184450223203e+002°)
4.37522105158190e+003	(-1.97100745837382e+001dB,-1.68214456309582e+002°)
4.38530697774924e+003	(-1.97512187735280e+001dB,-1.68244381681265e+002°)
4.39541615437762e+003	(-1.97923579067298e+001dB,-1.68274226635699e+002°)
4.40554863506491e+003	(-1.98334920048277e+001dB,-1.68303991468950e+002°)
4.41570447353250e+003	(-1.98746210892277e+001dB,-1.68333676475711e+002°)
4.42588372362564e+003	(-1.99157451812574e+001dB,-1.68363281949315e+002°)
4.43608643931370e+003	(-1.99568643021667e+001dB,-1.68392808181742e+002°)
4.44631267469046e+003	(-1.99979784731275e+001dB,-1.68422255463626e+002°)
4.45656248397440e+003	(-2.00390877152343e+001dB,-1.68451624084268e+002°)
4.46683592150900e+003	(-2.00801920495037e+001dB,-1.68480914331640e+002°)
4.47713304176299e+003	(-2.01212914968751e+001dB,-1.68510126492399e+002°)
4.48745389933068e+003	(-2.01623860782106e+001dB,-1.68539260851890e+002°)
4.49779854893224e+003	(-2.02034758142953e+001dB,-1.68568317694160e+002°)
4.50816704541396e+003	(-2.02445607258373e+001dB,-1.68597297301965e+002°)
4.51855944374858e+003	(-2.02856408334678e+001dB,-1.68626199956774e+002°)
4.52897579903556e+003	(-2.03267161577415e+001dB,-1.68655025938785e+002°)
4.53941616650138e+003	(-2.03677867191364e+001dB,-1.68683775526929e+002°)
4.54988060149984e+003	(-2.04088525380545e+001dB,-1.68712448998879e+002°)
4.56036915951231e+003	(-2.04499136348212e+001dB,-1.68741046631056e+002°)
4.57088189614810e+003	(-2.04909700296862e+001dB,-1.68769568698642e+002°)
4.58141886714468e+003	(-2.05320217428232e+001dB,-1.68798015475587e+002°)
4.59198012836803e+003	(-2.05730687943302e+001dB,-1.68826387234614e+002°)
4.60256573581290e+003	(-2.06141112042298e+001dB,-1.68854684247229e+002°)
4.61317574560313e+003	(-2.06551489924691e+001dB,-1.68882906783730e+002°)
4.62381021399194e+003	(-2.06961821789200e+001dB,-1.68911055113213e+002°)
4.63446919736222e+003	(-2.07372107833795e+001dB,-1.68939129503583e+002°)
4.64515275222683e+003	(-2.07782348255695e+001dB,-1.68967130221558e+002°)
4.65586093522892e+003	(-2.08192543251375e+001dB,-1.68995057532679e+002°)
4.66659380314222e+003	(-2.08602693016562e+001dB,-1.69022911701319e+002°)
4.67735141287131e+003	(-2.09012797746241e+001dB,-1.69050692990687e+002°)
4.68813382145198e+003	(-2.09422857634657e+001dB,-1.69078401662839e+002°)
4.69894108605148e+003	(-2.09832872875310e+001dB,-1.69106037978685e+002°)
4.70977326396885e+003	(-2.10242843660968e+001dB,-1.69133602197995e+002°)
4.72063041263523e+003	(-2.10652770183657e+001dB,-1.69161094579407e+002°)
4.73151258961413e+003	(-2.11062652634673e+001dB,-1.69188515380437e+002°)
4.74241985260177e+003	(-2.11472491204576e+001dB,-1.69215864857483e+002°)
4.75335225942737e+003	(-2.11882286083197e+001dB,-1.69243143265835e+002°)
4.76430986805347e+003	(-2.12292037459636e+001dB,-1.69270350859678e+002°)
4.77529273657622e+003	(-2.12701745522268e+001dB,-1.69297487892106e+002°)
4.78630092322569e+003	(-2.13111410458740e+001dB,-1.69324554615124e+002°)
4.79733448636620e+003	(-2.13521032455978e+001dB,-1.69351551279656e+002°)
4.80839348449659e+003	(-2.13930611700183e+001dB,-1.69378478135555e+002°)
4.81947797625058e+003	(-2.14340148376839e+001dB,-1.69405335431606e+002°)
4.83058802039703e+003	(-2.14749642670710e+001dB,-1.69432123415535e+002°)
4.84172367584030e+003	(-2.15159094765846e+001dB,-1.69458842334018e+002°)
4.85288500162051e+003	(-2.15568504845581e+001dB,-1.69485492432683e+002°)
4.86407205691391e+003	(-2.15977873092536e+001dB,-1.69512073956123e+002°)
4.87528490103316e+003	(-2.16387199688625e+001dB,-1.69538587147896e+002°)
4.88652359342763e+003	(-2.16796484815049e+001dB,-1.69565032250540e+002°)
4.89778819368375e+003	(-2.17205728652307e+001dB,-1.69591409505571e+002°)
4.90907876152532e+003	(-2.17614931380189e+001dB,-1.69617719153496e+002°)
4.92039535681380e+003	(-2.18024093177785e+001dB,-1.69643961433817e+002°)
4.93173803954865e+003	(-2.18433214223484e+001dB,-1.69670136585040e+002°)
4.94310686986764e+003	(-2.18842294694976e+001dB,-1.69696244844677e+002°)
4.95450190804718e+003	(-2.19251334769253e+001dB,-1.69722286449257e+002°)
4.96592321450264e+003	(-2.19660334622614e+001dB,-1.69748261634332e+002°)
4.97737084978864e+003	(-2.20069294430663e+001dB,-1.69774170634480e+002°)
4.98884487459940e+003	(-2.20478214368316e+001dB,-1.69800013683316e+002°)
5.00034534976906e+003	(-2.20887094609797e+001dB,-1.69825791013494e+002°)
5.01187233627200e+003	(-2.21295935328645e+001dB,-1.69851502856718e+002°)
5.02342589522314e+003	(-2.21704736697712e+001dB,-1.69877149443744e+002°)
5.03500608787832e+003	(-2.22113498889171e+001dB,-1.69902731004389e+002°)
5.04661297563455e+003	(-2.22522222074509e+001dB,-1.69928247767537e+002°)
5.05824662003041e+003	(-2.22930906424537e+001dB,-1.69953699961142e+002°)
5.06990708274631e+003	(-2.23339552109390e+001dB,-1.69979087812239e+002°)
5.08159442560487e+003	(-2.23748159298525e+001dB,-1.70004411546948e+002°)
5.09330871057121e+003	(-2.24156728160728e+001dB,-1.70029671390478e+002°)
5.10504999975332e+003	(-2.24565258864113e+001dB,-1.70054867567137e+002°)
5.11681835540233e+003	(-2.24973751576128e+001dB,-1.70080000300335e+002°)
5.12861383991290e+003	(-2.25382206463550e+001dB,-1.70105069812589e+002°)
5.14043651582351e+003	(-2.25790623692494e+001dB,-1.70130076325535e+002°)
5.15228644581681e+003	(-2.26199003428410e+001dB,-1.70155020059926e+002°)
5.16416369271996e+003	(-2.26607345836091e+001dB,-1.70179901235643e+002°)
5.17606831950492e+003	(-2.27015651079666e+001dB,-1.70204720071699e+002°)
5.18800038928885e+003	(-2.27423919322613e+001dB,-1.70229476786247e+002°)
5.19995996533440e+003	(-2.27832150727750e+001dB,-1.70254171596580e+002°)
5.21194711105004e+003	(-2.28240345457247e+001dB,-1.70278804719144e+002°)
5.22396188999044e+003	(-2.28648503672619e+001dB,-1.70303376369539e+002°)
5.23600436585674e+003	(-2.29056625534737e+001dB,-1.70327886762526e+002°)
5.24807460249696e+003	(-2.29464711203822e+001dB,-1.70352336112034e+002°)
5.26017266390629e+003	(-2.29872760839453e+001dB,-1.70376724631161e+002°)
5.27229861422746e+003	(-2.30280774600565e+001dB,-1.70401052532185e+002°)
5.28445251775103e+003	(-2.30688752645453e+001dB,-1.70425320026567e+002°)
5.29663443891580e+003	(-2.31096695131775e+001dB,-1.70449527324956e+002°)
5.30884444230911e+003	(-2.31504602216551e+001dB,-1.70473674637195e+002°)
5.32108259266716e+003	(-2.31912474056169e+001dB,-1.70497762172328e+002°)
5.33334895487543e+003	(-2.32320310806381e+001dB,-1.70521790138602e+002°)
5.34564359396893e+003	(-2.32728112622315e+001dB,-1.70545758743475e+002°)
5.35796657513263e+003	(-2.33135879658466e+001dB,-1.70569668193621e+002°)
5.37031796370174e+003	(-2.33543612068704e+001dB,-1.70593518694934e+002°)
5.38269782516209e+003	(-2.33951310006278e+001dB,-1.70617310452535e+002°)
5.39510622515049e+003	(-2.34358973623811e+001dB,-1.70641043670775e+002°)
5.40754322945502e+003	(-2.34766603073310e+001dB,-1.70664718553243e+002°)
5.42000890401544e+003	(-2.35174198506163e+001dB,-1.70688335302770e+002°)
5.43250331492354e+003	(-2.35581760073140e+001dB,-1.70711894121432e+002°)
5.44502652842341e+003	(-2.35989287924403e+001dB,-1.70735395210558e+002°)
5.45757861091191e+003	(-2.36396782209496e+001dB,-1.70758838770734e+002°)
5.47015962893891e+003	(-2.36804243077358e+001dB,-1.70782225001808e+002°)
5.48276964920773e+003	(-2.37211670676320e+001dB,-1.70805554102894e+002°)
5.49540873857544e+003	(-2.37619065154107e+001dB,-1.70828826272381e+002°)
5.50807696405322e+003	(-2.38026426657839e+001dB,-1.70852041707933e+002°)
5.52077439280676e+003	(-2.38433755334038e+001dB,-1.70875200606495e+002°)
5.53350109215655e+003	(-2.38841051328626e+001dB,-1.70898303164301e+002°)
5.54625712957829e+003	(-2.39248314786926e+001dB,-1.70921349576875e+002°)
5.55904257270322e+003	(-2.39655545853669e+001dB,-1.70944340039039e+002°)
5.57185748931848e+003	(-2.40062744672989e+001dB,-1.70967274744916e+002°)
5.58470194736748e+003	(-2.40469911388433e+001dB,-1.70990153887936e+002°)
5.59757601495028e+003	(-2.40877046142957e+001dB,-1.71012977660838e+002°)
5.61047976032388e+003	(-2.41284149078931e+001dB,-1.71035746255679e+002°)
5.62341325190266e+003	(-2.41691220338139e+001dB,-1.71058459863835e+002°)
5.63637655825871e+003	(-2.42098260061783e+001dB,-1.71081118676008e+002°)
5.64936974812219e+003	(-2.42505268390484e+001dB,-1.71103722882230e+002°)
5.66239289038170e+003	(-2.42912245464286e+001dB,-1.71126272671866e+002°)
5.67544605408463e+003	(-2.43319191422654e+001dB,-1.71148768233623e+002°)
5.68852930843757e+003	(-2.43726106404479e+001dB,-1.71171209755549e+002°)
5.70164272280663e+003	(-2.44132990548080e+001dB,-1.71193597425042e+002°)
5.71478636671783e+003	(-2.44539843991205e+001dB,-1.71215931428851e+002°)
5.72796030985745e+003	(-2.44946666871034e+001dB,-1.71238211953086e+002°)
5.74116462207243e+003	(-2.45353459324180e+001dB,-1.71260439183215e+002°)
5.75439937337072e+003	(-2.45760221486690e+001dB,-1.71282613304074e+002°)
5.76766463392165e+003	(-2.46166953494053e+001dB,-1.71304734499871e+002°)
5.78096047405632e+003	(-2.46573655481193e+001dB,-1.71326802954186e+002°)
5.79428696426795e+003	(-2.46980327582476e+001dB,-1.71348818849983e+002°)
5.80764417521226e+003	(-2.47386969931716e+001dB,-1.71370782369607e+002°)
5.82103217770785e+003	(-2.47793582662166e+001dB,-1.71392693694792e+002°)
5.83445104273658e+003	(-2.48200165906533e+001dB,-1.71414553006666e+002°)
5.84790084144394e+003	(-2.48606719796968e+001dB,-1.71436360485752e+002°)
5.86138164513942e+003	(-2.49013244465078e+001dB,-1.71458116311975e+002°)
5.87489352529689e+003	(-2.49419740041921e+001dB,-1.71479820664668e+002°)
5.88843655355501e+003	(-2.49826206658010e+001dB,-1.71501473722572e+002°)
5.90201080171757e+003	(-2.50232644443320e+001dB,-1.71523075663841e+002°)
5.91561634175386e+003	(-2.50639053527280e+001dB,-1.71544626666049e+002°)
5.92925324579912e+003	(-2.51045434038783e+001dB,-1.71566126906193e+002°)
5.94292158615484e+003	(-2.51451786106188e+001dB,-1.71587576560695e+002°)
5.95662143528922e+003	(-2.51858109857314e+001dB,-1.71608975805410e+002°)
5.97035286583748e+003	(-2.52264405419452e+001dB,-1.71630324815626e+002°)
5.98411595060231e+003	(-2.52670672919362e+001dB,-1.71651623766072e+002°)
5.99791076255420e+003	(-2.53076912483272e+001dB,-1.71672872830918e+002°)
6.01173737483188e+003	(-2.53483124236888e+001dB,-1.71694072183783e+002°)
6.02559586074268e+003	(-2.53889308305388e+001dB,-1.71715221997738e+002°)
6.03948629376290e+003	(-2.54295464813428e+001dB,-1.71736322445306e+002°)
6.05340874753823e+003	(-2.54701593885146e+001dB,-1.71757373698475e+002°)
6.06736329588415e+003	(-2.55107695644156e+001dB,-1.71778375928690e+002°)
6.08135001278627e+003	(-2.55513770213559e+001dB,-1.71799329306869e+002°)
6.09536897240078e+003	(-2.55919817715941e+001dB,-1.71820234003398e+002°)
6.10942024905481e+003	(-2.56325838273373e+001dB,-1.71841090188138e+002°)
6.12350391724682e+003	(-2.56731832007417e+001dB,-1.71861898030433e+002°)
6.13762005164702e+003	(-2.57137799039124e+001dB,-1.71882657699105e+002°)
6.15176872709776e+003	(-2.57543739489040e+001dB,-1.71903369362467e+002°)
6.16595001861390e+003	(-2.57949653477204e+001dB,-1.71924033188322e+002°)
6.18016400138323e+003	(-2.58355541123152e+001dB,-1.71944649343966e+002°)
6.19441075076689e+003	(-2.58761402545918e+001dB,-1.71965217996195e+002°)
6.20869034229971e+003	(-2.59167237864039e+001dB,-1.71985739311307e+002°)
6.22300285169066e+003	(-2.59573047195551e+001dB,-1.72006213455107e+002°)
6.23734835482326e+003	(-2.59978830657997e+001dB,-1.72026640592910e+002°)
6.25172692775592e+003	(-2.60384588368424e+001dB,-1.72047020889543e+002°)
6.26613864672241e+003	(-2.60790320443389e+001dB,-1.72067354509353e+002°)
6.28058358813224e+003	(-2.61196026998957e+001dB,-1.72087641616206e+002°)
6.29506182857103e+003	(-2.61601708150707e+001dB,-1.72107882373495e+002°)
6.30957344480098e+003	(-2.62007364013731e+001dB,-1.72128076944140e+002°)
6.32411851376124e+003	(-2.62412994702634e+001dB,-1.72148225490594e+002°)
6.33869711256832e+003	(-2.62818600331542e+001dB,-1.72168328174847e+002°)
6.35330931851648e+003	(-2.63224181014100e+001dB,-1.72188385158427e+002°)
6.36795520907820e+003	(-2.63629736863471e+001dB,-1.72208396602408e+002°)
6.38263486190453e+003	(-2.64035267992345e+001dB,-1.72228362667409e+002°)
6.39734835482552e+003	(-2.64440774512934e+001dB,-1.72248283513599e+002°)
6.41209576585065e+003	(-2.64846256536978e+001dB,-1.72268159300703e+002°)
6.42687717316923e+003	(-2.65251714175745e+001dB,-1.72287990188004e+002°)
6.44169265515080e+003	(-2.65657147540035e+001dB,-1.72307776334345e+002°)
6.45654229034558e+003	(-2.66062556740178e+001dB,-1.72327517898135e+002°)
6.47142615748486e+003	(-2.66467941886040e+001dB,-1.72347215037351e+002°)
6.48634433548140e+003	(-2.66873303087020e+001dB,-1.72366867909542e+002°)
6.50129690342992e+003	(-2.67278640452059e+001dB,-1.72386476671835e+002°)
6.51628394060744e+003	(-2.67683954089635e+001dB,-1.72406041480932e+002°)
6.53130552647374e+003	(-2.68089244107767e+001dB,-1.72425562493120e+002°)
6.54636174067176e+003	(-2.68494510614017e+001dB,-1.72445039864273e+002°)
6.56145266302806e+003	(-2.68899753715493e+001dB,-1.72464473749853e+002°)
6.57657837355321e+003	(-2.69304973518851e+001dB,-1.72483864304915e+002°)
6.59173895244222e+003	(-2.69710170130292e+001dB,-1.72503211684112e+002°)
6.60693448007496e+003	(-2.70115343655571e+001dB,-1.72522516041696e+002°)
6.62216503701662e+003	(-2.70520494199992e+001dB,-1.72541777531522e+002°)
6.63743070401808e+003	(-2.70925621868414e+001dB,-1.72560996307052e+002°)
6.65273156201641e+003	(-2.71330726765252e+001dB,-1.72580172521359e+002°)
6.66806769213521e+003	(-2.71735808994480e+001dB,-1.72599306327128e+002°)
6.68343917568513e+003	(-2.72140868659627e+001dB,-1.72618397876664e+002°)
6.69884609416425e+003	(-2.72545905863787e+001dB,-1.72637447321887e+002°)
6.71428852925850e+003	(-2.72950920709613e+001dB,-1.72656454814347e+002°)
6.72976656284216e+003	(-2.73355913299327e+001dB,-1.72675420505217e+002°)
6.74528027697819e+003	(-2.73760883734712e+001dB,-1.72694344545301e+002°)
6.76082975391879e+003	(-2.74165832117123e+001dB,-1.72713227085036e+002°)
6.77641507610572e+003	(-2.74570758547482e+001dB,-1.72732068274500e+002°)
6.79203632617081e+003	(-2.74975663126284e+001dB,-1.72750868263406e+002°)
6.80769358693638e+003	(-2.75380545953596e+001dB,-1.72769627201113e+002°)
6.82338694141566e+003	(-2.75785407129060e+001dB,-1.72788345236629e+002°)
6.83911647281325e+003	(-2.76190246751894e+001dB,-1.72807022518608e+002°)
6.85488226452557e+003	(-2.76595064920897e+001dB,-1.72825659195360e+002°)
6.87068440014127e+003	(-2.76999861734443e+001dB,-1.72844255414852e+002°)
6.88652296344171e+003	(-2.77404637290491e+001dB,-1.72862811324709e+002°)
6.90239803840137e+003	(-2.77809391686583e+001dB,-1.72881327072222e+002°)
6.91830970918831e+003	(-2.78214125019845e+001dB,-1.72899802804345e+002°)
6.93425806016463e+003	(-2.78618837386990e+001dB,-1.72918238667705e+002°)
6.95024317588691e+003	(-2.79023528884318e+001dB,-1.72936634808599e+002°)
6.96626514110662e+003	(-2.79428199607723e+001dB,-1.72954991373002e+002°)
6.98232404077065e+003	(-2.79832849652685e+001dB,-1.72973308506567e+002°)
6.99841996002166e+003	(-2.80237479114282e+001dB,-1.72991586354630e+002°)
7.01455298419864e+003	(-2.80642088087184e+001dB,-1.73009825062214e+002°)
7.03072319883726e+003	(-2.81046676665658e+001dB,-1.73028024774028e+002°)
7.04693068967039e+003	(-2.81451244943570e+001dB,-1.73046185634475e+002°)
7.06317554262854e+003	(-2.81855793014387e+001dB,-1.73064307787652e+002°)
7.07945784384029e+003	(-2.82260320971174e+001dB,-1.73082391377355e+002°)
7.09577767963280e+003	(-2.82664828906602e+001dB,-1.73100436547080e+002°)
7.11213513653220e+003	(-2.83069316912947e+001dB,-1.73118443440031e+002°)
7.12853030126410e+003	(-2.83473785082087e+001dB,-1.73136412199115e+002°)
7.14496326075404e+003	(-2.83878233505514e+001dB,-1.73154342966954e+002°)
7.16143410212792e+003	(-2.84282662274325e+001dB,-1.73172235885880e+002°)
7.17794291271252e+003	(-2.84687071479231e+001dB,-1.73190091097945e+002°)
7.19448978003589e+003	(-2.85091461210553e+001dB,-1.73207908744920e+002°)
7.21107479182789e+003	(-2.85495831558228e+001dB,-1.73225688968299e+002°)
7.22769803602059e+003	(-2.85900182611809e+001dB,-1.73243431909303e+002°)
7.24435960074879e+003	(-2.86304514460466e+001dB,-1.73261137708881e+002°)
7.26105957435043e+003	(-2.86708827192989e+001dB,-1.73278806507716e+002°)
7.27779804536712e+003	(-2.87113120897785e+001dB,-1.73296438446225e+002°)
7.29457510254457e+003	(-2.87517395662888e+001dB,-1.73314033664565e+002°)
7.31139083483305e+003	(-2.87921651575953e+001dB,-1.73331592302634e+002°)
7.32824533138791e+003	(-2.88325888724261e+001dB,-1.73349114500074e+002°)
7.34513868157002e+003	(-2.88730107194720e+001dB,-1.73366600396276e+002°)
7.36207097494623e+003	(-2.89134307073864e+001dB,-1.73384050130381e+002°)
7.37904230128987e+003	(-2.89538488447861e+001dB,-1.73401463841283e+002°)
7.39605275058124e+003	(-2.89942651402506e+001dB,-1.73418841667635e+002°)
7.41310241300803e+003	(-2.90346796023232e+001dB,-1.73436183747848e+002°)
7.43019137896587e+003	(-2.90750922395100e+001dB,-1.73453490220096e+002°)
7.44731973905874e+003	(-2.91155030602813e+001dB,-1.73470761222321e+002°)
7.46448758409951e+003	(-2.91559120730709e+001dB,-1.73487996892230e+002°)
7.48169500511039e+003	(-2.91963192862763e+001dB,-1.73505197367306e+002°)
7.49894209332340e+003	(-2.92367247082594e+001dB,-1.73522362784805e+002°)
7.51622894018089e+003	(-2.92771283473461e+001dB,-1.73539493281761e+002°)
7.53355563733601e+003	(-2.93175302118265e+001dB,-1.73556588994989e+002°)
7.55092227665317e+003	(-2.93579303099556e+001dB,-1.73573650061087e+002°)
7.56832895020857e+003	(-2.93983286499526e+001dB,-1.73590676616443e+002°)
7.58577575029066e+003	(-2.94387252400017e+001dB,-1.73607668797231e+002°)
7.60326276940064e+003	(-2.94791200882521e+001dB,-1.73624626739420e+002°)
7.62079010025294e+003	(-2.95195132028179e+001dB,-1.73641550578776e+002°)
7.63835783577572e+003	(-2.95599045917784e+001dB,-1.73658440450861e+002°)
7.65596606911138e+003	(-2.96002942631786e+001dB,-1.73675296491040e+002°)
7.67361489361700e+003	(-2.96406822250286e+001dB,-1.73692118834485e+002°)
7.69130440286490e+003	(-2.96810684853043e+001dB,-1.73708907616173e+002°)
7.70903469064311e+003	(-2.97214530519475e+001dB,-1.73725662970892e+002°)
7.72680585095583e+003	(-2.97618359328658e+001dB,-1.73742385033244e+002°)
7.74461797802399e+003	(-2.98022171359328e+001dB,-1.73759073937650e+002°)
7.76247116628571e+003	(-2.98425966689887e+001dB,-1.73775729818348e+002°)
7.78036551039683e+003	(-2.98829745398397e+001dB,-1.73792352809398e+002°)
7.79830110523138e+003	(-2.99233507562585e+001dB,-1.73808943044689e+002°)
7.81627804588208e+003	(-2.99637253259847e+001dB,-1.73825500657934e+002°)
7.83429642766090e+003	(-3.00040982567243e+001dB,-1.73842025782682e+002°)
7.85235634609950e+003	(-3.00444695561507e+001dB,-1.73858518552313e+002°)
7.87045789694976e+003	(-3.00848392319040e+001dB,-1.73874979100047e+002°)
7.88860117618432e+003	(-3.01252072915915e+001dB,-1.73891407558941e+002°)
7.90678627999702e+003	(-3.01655737427880e+001dB,-1.73907804061899e+002°)
7.92501330480349e+003	(-3.02059385930356e+001dB,-1.73924168741669e+002°)
7.94328234724158e+003	(-3.02463018498442e+001dB,-1.73940501730848e+002°)
7.96159350417195e+003	(-3.02866635206912e+001dB,-1.73956803161887e+002°)
7.97994687267852e+003	(-3.03270236130221e+001dB,-1.73973073167091e+002°)
7.99834255006904e+003	(-3.03673821342503e+001dB,-1.73989311878622e+002°)
8.01678063387554e+003	(-3.04077390917571e+001dB,-1.74005519428505e+002°)
8.03526122185492e+003	(-3.04480944928924e+001dB,-1.74021695948627e+002°)
8.05378441198941e+003	(-3.04884483449747e+001dB,-1.74037841570743e+002°)
8.07235030248712e+003	(-3.05288006552902e+001dB,-1.74053956426478e+002°)
8.09095899178256e+003	(-3.05691514310948e+001dB,-1.74070040647329e+002°)
8.10961057853714e+003	(-3.06095006796124e+001dB,-1.74086094364669e+002°)
8.12830516163973e+003	(-3.06498484080362e+001dB,-1.74102117709750e+002°)
8.14704284020712e+003	(-3.06901946235284e+001dB,-1.74118110813705e+002°)
8.16582371358465e+003	(-3.07305393332205e+001dB,-1.74134073807553e+002°)
8.18464788134662e+003	(-3.07708825442129e+001dB,-1.74150006822198e+002°)
8.20351544329690e+003	(-3.08112242635759e+001dB,-1.74165909988436e+002°)
8.22242649946943e+003	(-3.08515644983492e+001dB,-1.74181783436958e+002°)
8.24138115012873e+003	(-3.08919032555421e+001dB,-1.74197627298348e+002°)
8.26037949577049e+003	(-3.09322405421339e+001dB,-1.74213441703092e+002°)
8.27942163712204e+003	(-3.09725763650738e+001dB,-1.74229226781577e+002°)
8.29850767514292e+003	(-3.10129107312808e+001dB,-1.74244982664095e+002°)
8.31763771102541e+003	(-3.10532436476446e+001dB,-1.74260709480849e+002°)
8.33681184619503e+003	(-3.10935751210248e+001dB,-1.74276407361949e+002°)
8.35603018231117e+003	(-3.11339051582518e+001dB,-1.74292076437422e+002°)
8.37529282126751e+003	(-3.11742337661260e+001dB,-1.74307716837211e+002°)
8.39459986519266e+003	(-3.12145609514191e+001dB,-1.74323328691180e+002°)
8.41395141645063e+003	(-3.12548867208734e+001dB,-1.74338912129115e+002°)
8.43334757764143e+003	(-3.12952110812021e+001dB,-1.74354467280729e+002°)
8.45278845160157e+003	(-3.13355340390893e+001dB,-1.74369994275663e+002°)
8.47227414140463e+003	(-3.13758556011906e+001dB,-1.74385493243491e+002°)
8.49180475036180e+003	(-3.14161757741327e+001dB,-1.74400964313722e+002°)
8.51138038202243e+003	(-3.14564945645136e+001dB,-1.74416407615802e+002°)
8.53100114017455e+003	(-3.14968119789031e+001dB,-1.74431823279118e+002°)
8.55066712884549e+003	(-3.15371280238426e+001dB,-1.74447211433002e+002°)
8.57037845230235e+003	(-3.15774427058451e+001dB,-1.74462572206732e+002°)
8.59013521505260e+003	(-3.16177560313956e+001dB,-1.74477905729538e+002°)
8.60993752184465e+003	(-3.16580680069510e+001dB,-1.74493212130600e+002°)
8.62978547766834e+003	(-3.16983786389405e+001dB,-1.74508491539055e+002°)
8.64967918775557e+003	(-3.17386879337654e+001dB,-1.74523744084001e+002°)
8.66961875758080e+003	(-3.17789958977994e+001dB,-1.74538969894495e+002°)
8.68960429286165e+003	(-3.18193025373884e+001dB,-1.74554169099562e+002°)
8.70963589955943e+003	(-3.18596078588514e+001dB,-1.74569341828191e+002°)
8.72971368387974e+003	(-3.18999118684797e+001dB,-1.74584488209347e+002°)
8.74983775227298e+003	(-3.19402145725375e+001dB,-1.74599608371966e+002°)
8.77000821143496e+003	(-3.19805159772618e+001dB,-1.74614702444961e+002°)
8.79022516830745e+003	(-3.20208160888628e+001dB,-1.74629770557228e+002°)
8.81048873007875e+003	(-3.20611149135238e+001dB,-1.74644812837643e+002°)
8.83079900418423e+003	(-3.21014124574012e+001dB,-1.74659829415070e+002°)
8.85115609830695e+003	(-3.21417087266249e+001dB,-1.74674820418363e+002°)
8.87156012037820e+003	(-3.21820037272982e+001dB,-1.74689785976367e+002°)
